,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
91,"[[38 43 43 45 46 40  0  0  0  0  0]
 [41 46 46 48 48 42  0  0  0  0  0]
 [38 43 43 45 45 41  0  0  0  0  0]
 [34 39 39 41 41 40  0  0  0  0  0]
 [30 33 33 35 35 34  0  0  0  0  0]
 [28 29 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  1  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  9  7  4  3  0  0  0  0  0]
 [10 10  9  7  4  3  0  0  0  0  0]
 [10 10  9  7  4  3  0  0  0  0  0]
 [10 10  9  7  4  3  0  0  0  0  0]
 [10 10  9  7  4  1  0  0  0  0  0]
 [10 10  9  7  4  1  0  0  0  0  0]]",[524 564 670   0  42  45  51   0   0   0   0],[ 0 10  8  0  0  1  1  0  0  0  0],[0 6 5 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
92,"[[39 44 43 45 46 40  0  0  0  0  0]
 [42 47 46 48 48 42  0  0  0  0  0]
 [39 44 43 45 45 41  0  0  0  0  0]
 [35 40 39 41 41 40  0  0  0  0  0]
 [31 34 33 35 35 34  0  0  0  0  0]
 [29 30 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  2  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  8  6  3  2  0  0  0  0  0]
 [10 10  8  6  3  2  0  0  0  0  0]
 [10 10  8  6  3  2  0  0  0  0  0]
 [10 10  8  6  3  2  0  0  0  0  0]
 [10 10  8  6  3  0  0  0  0  0  0]
 [10 10  8  6  3  0  0  0  0  0  0]]",[524 568 678   0  42  45  51   0   0   0   0],[ 0 10  9  0  0  1  1  0  0  0  0],[0 6 5 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
93,"[[40 45 43 45 46 40  0  0  0  0  0]
 [43 48 46 48 48 42  0  0  0  0  0]
 [40 45 43 45 45 41  0  0  0  0  0]
 [36 41 39 41 41 40  0  0  0  0  0]
 [32 35 33 35 35 34  0  0  0  0  0]
 [30 31 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  3  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  0  0  0  0  0  0]
 [10 10  7  5  2  0  0  0  0  0  0]]",[524 572 686   0  42  45  51   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 5 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
94,"[[40 45 43 45 46 40  0  0  0  0  0]
 [43 48 46 48 48 42  0  0  0  0  0]
 [40 45 43 45 45 41  0  0  0  0  0]
 [36 41 39 41 41 40  0  0  0  0  0]
 [32 35 33 35 35 34  0  0  0  0  0]
 [30 31 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  3  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  1  0  0  0  0  0]
 [10 10  7  5  2  0  0  0  0  0  0]
 [10 10  7  5  2  0  0  0  0  0  0]]",[524 572 686   0  42  45  51   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 5 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
95,"[[41 46 43 45 46 40  0  0  0  0  0]
 [44 49 46 48 48 42  0  0  0  0  0]
 [41 46 43 45 45 41  0  0  0  0  0]
 [37 42 39 41 41 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  4  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]]",[524 576 694   0  42  45  51   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
96,"[[41 46 43 45 46 40  0  0  0  0  0]
 [44 49 46 48 48 42  0  0  0  0  0]
 [41 46 43 45 45 41  0  0  0  0  0]
 [37 42 39 41 41 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  4  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]
 [10 10  6  4  1  0  0  0  0  0  0]]",[524 576 694   0  42  45  51   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
97,"[[42 47 44 46 47 40  0  0  0  0  0]
 [45 50 47 49 49 42  0  0  0  0  0]
 [42 47 44 46 46 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  7  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 9  9  5  3  0  0  0  0  0  0  0]
 [ 9  9  5  3  0  0  0  0  0  0  0]]",[524 586 702   0  42  46  52   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
98,"[[43 48 45 47 48 40  0  0  0  0  0]
 [46 51 48 50 50 42  0  0  0  0  0]
 [43 48 45 47 47 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  8  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 9  9  9  9  9  0  0  0  0  0  0]
 [ 8  8  4  2  0  0  0  0  0  0  0]
 [ 8  8  4  2  0  0  0  0  0  0  0]]",[524 592 709   0  42  47  53   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 6 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
99,"[[44 49 46 48 49 40  0  0  0  0  0]
 [47 52 49 51 51 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  4  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 8  8  8  8  8  0  0  0  0  0  0]
 [ 7  7  3  1  0  0  0  0  0  0  0]
 [ 7  7  3  1  0  0  0  0  0  0  0]]",[524 598 716   0  42  48  54   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
100,"[[45 50 47 49 50 40  0  0  0  0  0]
 [48 53 50 52 52 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  5  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 9  9  9  9  9  0  0  0  0  0  0]
 [ 7  7  7  7  7  0  0  0  0  0  0]
 [ 6  6  2  0  0  0  0  0  0  0  0]
 [ 6  6  2  0  0  0  0  0  0  0  0]]",[524 602 722   0  42  48  54   0   0   0   0],[ 0 10 10  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
101,"[[46 51 48 50 51 40  0  0  0  0  0]
 [49 54 51 53 53 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  6  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 8  8  8  8  8  0  0  0  0  0  0]
 [ 6  6  6  6  6  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]]",[524 606 728   0  42  48  54   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
102,"[[46 51 48 50 51 40  0  0  0  0  0]
 [49 54 51 53 53 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  6  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 8  8  8  8  8  0  0  0  0  0  0]
 [ 6  6  6  6  6  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]]",[524 606 728   0  42  48  54   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
103,"[[46 51 48 50 51 40  0  0  0  0  0]
 [49 54 51 53 53 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  6  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 8  8  8  8  8  0  0  0  0  0  0]
 [ 6  6  6  6  6  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]]",[524 606 728   0  42  48  54   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
104,"[[46 51 48 50 51 40  0  0  0  0  0]
 [49 54 51 53 53 42  0  0  0  0  0]
 [44 49 46 48 48 41  0  0  0  0  0]
 [38 43 40 42 42 40  0  0  0  0  0]
 [33 36 33 35 35 34  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  6  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [ 8  8  8  8  8  0  0  0  0  0  0]
 [ 6  6  6  6  6  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]
 [ 5  5  1  0  0  0  0  0  0  0  0]]",[524 606 728   0  42  48  54   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
105,"[[46 52 49 51 52 41  0  0  0  0  0]
 [49 55 52 54 54 43  0  0  0  0  0]
 [44 50 47 49 49 42  0  0  0  0  0]
 [38 44 41 43 43 41  0  0  0  0  0]
 [33 37 34 36 36 35  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  6  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 7 10 10 10 10 10  0  0  0  0  0]
 [ 5 10 10 10 10 10  0  0  0  0  0]
 [ 4 10 10 10 10 10  0  0  0  0  0]
 [ 4  4  0  0  0  0  0  0  0  0  0]]",[534 620 736   0  43  49  55   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
106,"[[46 52 50 52 53 42  0  0  0  0  0]
 [49 55 53 55 55 44  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  7  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 8  9 10 10 10 10  0  0  0  0  0]
 [ 8  9 10 10 10 10  0  0  0  0  0]
 [ 6  9 10 10 10 10  0  0  0  0  0]
 [ 4  9 10 10 10 10  0  0  0  0  0]
 [ 3  9 10 10 10 10  0  0  0  0  0]
 [ 3  3  0  0  0  0  0  0  0  0  0]]",[549 630 743   0  44  50  56   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
107,"[[47 53 51 53 54 43  0  0  0  0  0]
 [50 56 54 56 56 45  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  8  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 5  8  9  9  9  9  0  0  0  0  0]
 [ 3  8  9  9  9  9  0  0  0  0  0]
 [ 2  8  9  9  9  9  0  0  0  0  0]
 [ 2  2  0  0  0  0  0  0  0  0  0]]",[549 634 750   0  45  50  56   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
108,"[[47 53 51 53 54 43  0  0  0  0  0]
 [50 56 54 56 56 45  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  8  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 5  8  9  9  9  9  0  0  0  0  0]
 [ 3  8  9  9  9  9  0  0  0  0  0]
 [ 2  8  9  9  9  9  0  0  0  0  0]
 [ 2  2  0  0  0  0  0  0  0  0  0]]",[549 634 750   0  45  50  56   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
109,"[[47 53 51 53 54 43  0  0  0  0  0]
 [50 56 54 56 56 45  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  8  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 5  8  9  9  9  9  0  0  0  0  0]
 [ 3  8  9  9  9  9  0  0  0  0  0]
 [ 2  8  9  9  9  9  0  0  0  0  0]
 [ 2  2  0  0  0  0  0  0  0  0  0]]",[549 634 750   0  45  50  56   0   0   0   0],[ 0 10 11  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
110,"[[48 54 52 54 55 44  0  0  0  0  0]
 [51 57 55 57 57 46  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7  9  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 4  7  8  8  8  8  0  0  0  0  0]
 [ 2  7  8  8  8  8  0  0  0  0  0]
 [ 1  7  8  8  8  8  0  0  0  0  0]
 [ 1  1  0  0  0  0  0  0  0  0  0]]",[549 638 757   0  46  50  56   0   0   0   0],[ 0 10 12  0  0  1  1  0  0  0  0],[0 7 6 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
111,"[[49 55 53 55 56 45  0  0  0  0  0]
 [52 58 56 58 58 47  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7 10  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 3  6  7  7  7  7  0  0  0  0  0]
 [ 1  6  7  7  7  7  0  0  0  0  0]
 [ 0  6  7  7  7  7  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[549 642 764   0  47  50  56   0   0   0   0],[ 0 10 12  0  0  1  1  0  0  0  0],[0 7 7 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
112,"[[50 56 54 56 57 46  0  0  0  0  0]
 [53 59 57 59 59 48  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7 11  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 2  5  6  6  6  6  0  0  0  0  0]
 [ 0  5  6  6  6  6  0  0  0  0  0]
 [ 0  5  6  6  6  6  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[549 646 771   0  48  50  56   0   0   0   0],[ 0 10 13  0  0  1  1  0  0  0  0],[0 7 7 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
113,"[[50 56 54 56 57 46  0  0  0  0  0]
 [53 59 57 59 59 48  0  0  0  0  0]
 [44 50 48 50 50 43  0  0  0  0  0]
 [38 44 42 44 44 42  0  0  0  0  0]
 [33 37 35 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7 11  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 2  5  6  6  6  6  0  0  0  0  0]
 [ 0  5  6  6  6  6  0  0  0  0  0]
 [ 0  5  6  6  6  6  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[549 646 771   0  48  50  56   0   0   0   0],[ 0 10 13  0  0  1  1  0  0  0  0],[0 7 7 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
114,"[[51 57 55 56 57 46  0  0  0  0  0]
 [54 60 58 59 59 48  0  0  0  0  0]
 [45 51 49 50 50 43  0  0  0  0  0]
 [39 45 43 44 44 42  0  0  0  0  0]
 [34 38 36 37 37 36  0  0  0  0  0]
 [31 32 26 25 25 24  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  7 12  8  0  0  0  0  0  0  0]
 [ 0  9  4 10  0  0  0  0  0  0  0]
 [ 0  5  2 16 10  0  0  0  0  0  0]
 [ 0  0  0  5  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  9  9  9  0  0  0  0  0]
 [10 10 10  5  5  5  0  0  0  0  0]
 [10 10 10  5  5  5  0  0  0  0  0]
 [10 10 10  5  5  5  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]",[549 654 778   0  48  50  56   0   0   0   0],[ 0 10 13  0  0  1  1  0  0  0  0],[0 7 7 0 0 0 1 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0]
